adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
435.918487006023,0.12,0,0.9,0.45408175729794,2,0.45,NaN,1
-561.608181056919,1.08,1,0.1,-0.585008521934291,2,0.45,NaN,1
-535.038634028966,0,1,1,-0.55733191044684,3,0.75,NaN,1
432.489788210339,0.24,0,0.8,0.450510196052436,3,0.75,NaN,1
-615.766782236012,1.2,0,1,-0.641423731495846,1,0,NaN,1
-582.756917913426,0.72,1,0.4,-0.607038456159819,2,0.45,NaN,1
439.728981528596,0.6,0,0.5,0.458051022425621,1,0.15,NaN,1
-582.927885685152,0.48,1,0.6,-0.6072165475887,1,0.15,NaN,1
386.312324065381,1.08,0,0.1,0.402408670901438,1,0.15,NaN,1
-620.275417326512,0.96,1,0.2,-0.646120226381784,2,0.45,NaN,1
405.531553141777,0,0,1,0.422428701189351,1,0.15,NaN,1
416.114257478404,0.84,0,0.3,0.433452351540004,1,0.15,NaN,1
355.989203404623,0.72,0,0.4,0.370822086879816,1,0.15,NaN,1
-510.082500710935,0.36,1,0.7,-0.531335938240557,2,0.45,NaN,1
-590.033205601935,0.96,1,0.2,-0.614617922502015,3,0.75,NaN,1
425.566601543087,0.6,0,0.5,0.443298543274049,3,0.75,NaN,1
0,NaN,1,0.2,NaN,2,NaN,no_bid,NaN
0,NaN,0,1,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,1,1,NaN,3,NaN,no_bid,NaN
-427.846448020912,0.96,1,0.2,-0.445673383355117,1,0.15,NaN,1
0,NaN,0,0.5,NaN,1,NaN,no_bid,NaN
503.815594722639,0.36,0,0.7,0.524807911169415,3,0.75,NaN,1
420.508298433583,1.2,1,0.7,0.438029477534982,1,0,NaN,1
0,NaN,1,1,NaN,3,NaN,no_bid,NaN
0,NaN,1,0.2,NaN,2,NaN,no_bid,NaN
374.019566210431,0.36,0,0.7,0.389603714802532,3,0.75,NaN,1
