adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
-495.366132356032,0.72,1,0.4,-0.516006387870867,2,0.45,NaN,1
435.643044882743,0.6,0,0.5,0.453794838419524,2,0.45,NaN,1
393.026997437185,0.72,0,0.4,0.409403122330401,1,0.15,NaN,1
384.496677504313,0.96,0,0.2,0.400517372400326,1,0.15,NaN,1
369.735742697615,0,0,1,0.385141398643349,1,0.15,NaN,1
-451.199695758739,0.6,1,0.5,-0.46999968308202,2,0.45,NaN,1
294.358923247606,1.2,1,0.9,0.306623878382923,1,0,NaN,1
349.98852261854,0.36,0,0.7,0.364571377727646,2,0.45,NaN,1
378.812205634424,1.08,0,0.1,0.394596047535858,1,0.15,NaN,1
-427.556009388832,0.36,1,0.7,-0.445370843113366,2,0.45,NaN,1
0,NaN,0,0.8,NaN,3,NaN,joystick_not_stationary,NaN
-460.702829060782,0.72,1,0.4,-0.479898780271648,3,0.75,NaN,1
-546.558354033725,0.24,1,0.8,-0.56933161878513,3,0.75,NaN,1
-671.282132290334,0.96,1,0.2,-0.699252221135765,2,0.45,NaN,1
359.24658860258,0.6,0,0.5,0.374215196461021,3,0.75,NaN,1
-496.191893639617,0.84,1,0.3,-0.516866555874601,2,0.45,NaN,1
379.943138250367,1.08,0,0.1,0.395774102344132,3,0.75,NaN,1
-461.661270820586,0.24,1,0.8,-0.480897157104778,1,0.15,NaN,1
0,NaN,0,0.8,NaN,1,NaN,joystick_not_stationary,NaN
0,NaN,0,0.6,NaN,1,NaN,no_bid,NaN
395.605551501675,0.6,0,0.5,0.412089116147578,3,0.75,NaN,1
292.202631468638,0.72,0,0.4,0.304377741113165,1,0.15,NaN,1
305.716642477585,1.2,1,1,0.318454835914151,2,0,NaN,1
0,NaN,0,0.4,NaN,3,NaN,joystick_not_stationary,NaN
-337.053167524386,0.6,1,0.5,-0.351097049504569,1,0.15,NaN,1
0,NaN,0,0.4,NaN,1,NaN,joystick_not_stationary,NaN
361.699515322855,1.2,1,0.4,0.376770328461307,1,0,NaN,1
-547.597600849215,0.72,1,0.4,-0.570414167551266,2,0.45,NaN,1
0,NaN,0,0.9,NaN,3,NaN,joystick_not_stationary,NaN
334.534138946653,1.2,1,0.6,0.348473061402763,2,0,NaN,1
0,NaN,0,1,NaN,3,NaN,joystick_not_stationary,NaN
394.596969349973,1.2,1,0.7,0.411038509739555,1,0,NaN,1
0,NaN,1,0.6,NaN,2,NaN,joystick_not_stationary,NaN
396.573059324305,0.84,0,0.3,0.413096936796151,2,0.45,NaN,1
352.483016779398,0.24,0,0.8,0.367169809145206,2,0.45,NaN,1
337.737630966759,0.72,0,0.4,0.351810032257041,1,0.15,NaN,1
374.268283401783,0.48,0,0.6,0.38986279521019,3,0.75,NaN,1
444.377454569393,NaN,1,0.8,NaN,1,NaN,unfinished_bidding,NaN
0,NaN,1,0.3,NaN,2,NaN,joystick_not_stationary,NaN
-501.468692379402,1.08,1,0.1,-0.522363221228544,2,0.45,NaN,1
363.319685872598,1.2,1,1,0.378458006117289,1,0,NaN,1
0,NaN,1,1,NaN,3,NaN,joystick_not_stationary,NaN
410.582588025192,0.84,0,0.3,0.427690195859575,3,0.75,NaN,1
-321.548477173168,0.72,1,0.4,-0.334946330388716,3,0.75,NaN,1
-397.52021433109,0.6,1,0.5,-0.414083556594886,2,0.45,NaN,1
-378.18466090188,0.84,1,0.3,-0.393942355106125,3,0.75,NaN,1
0,NaN,0,0.3,NaN,1,NaN,joystick_not_stationary,NaN
-387.27667537956,0.84,1,0.3,-0.403413203520375,3,0.75,NaN,1
296.727141423782,0,0,1,0.30909077231644,1,0.15,NaN,1
-607.093590550941,0.48,1,0.6,-0.632389156823896,3,0.75,NaN,1
0,NaN,0,0.3,NaN,2,NaN,joystick_not_stationary,NaN
