adjust,budget_liquid,bundle_position,bundle_water_perc,monkey_final_bid,offer_value,reward_liquid,task_failure,win
-470.177756283738,0,1,1,-0.489768496128893,1,0.15,NaN,1
-603.288074616245,1.08,1,0.1,-0.628425077725255,2,0.45,NaN,1
224.908892127546,1.2,1,0.6,0.234280095966194,2,0,NaN,1
-665.431715855244,0,1,1,-0.693158037349213,2,0.45,NaN,1
-687.095758336844,0.6,1,0.5,-0.715724748267546,3,0.75,NaN,1
0,NaN,1,0.6,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,1,0.5,NaN,1,NaN,joystick_not_stationary,NaN
-485.80316670349,0.12,1,0.9,-0.506044965316136,2,0.45,NaN,1
267.862042632597,0.24,0,0.8,0.279022961075622,2,0.45,NaN,1
-530.606873633941,0.12,1,0.9,-0.552715493368689,2,0.45,NaN,1
241.06671115613,0.96,0,0.2,0.251111157454302,1,0.15,NaN,1
-652.921143961351,1.08,1,0.1,-0.680126191626408,2,0.45,NaN,1
0,NaN,0,0.3,NaN,3,NaN,joystick_not_stationary,NaN
0,NaN,1,0.9,NaN,1,NaN,no_bid,NaN
363.498179041306,0.96,0,0.2,0.378643936501361,1,0.15,NaN,1
0,NaN,0,0.4,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.9,NaN,1,NaN,joystick_not_stationary,NaN
-401.839531766516,0.84,1,0.3,-0.41858284559012,2,0.45,NaN,1
-401.252620080838,0.12,1,0.9,-0.417971479250873,1,0.15,NaN,1
-553.170613834558,0.36,1,0.7,-0.576219389410998,3,0.75,NaN,1
-368.717253427644,0,1,1,-0.384080472320463,1,0.15,NaN,1
388.92435335985,0.24,0,0.8,0.405129534749844,2,0.45,NaN,1
345.800783678457,0.36,0,0.7,0.360209149665059,2,0.45,NaN,1
337.571143786135,0.72,0,0.4,0.351636608110557,1,0.15,NaN,1
-494.437806997547,0.84,1,0.3,-0.515039382289112,2,0.45,NaN,1
358.367159124948,0.84,0,0.3,0.373299124088487,3,0.75,NaN,1
458.029895417749,0,0,1,0.477114474393489,3,0.75,NaN,1
292.222717109712,0.24,0,0.8,0.30439866365595,1,0.15,NaN,1
0,NaN,0,1,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,1,0.5,NaN,2,NaN,no_bid,NaN
-347.293879126072,1.2,0,1,-0.361764457422992,1,0,NaN,1
-583.391118251349,0.12,1,0.9,-0.607699081511822,3,0.75,NaN,1
-567.789039739814,1.08,1,0.1,-0.59144691639564,3,0.75,NaN,1
0,NaN,1,1,NaN,3,NaN,no_bid,NaN
414.945259164928,0.48,0,0.6,0.432234644963467,2,0.45,NaN,1
-530.315135089168,0.24,1,0.8,-0.552411599051217,3,0.75,NaN,1
367.99709947139,1.2,1,0.9,0.383330311949364,1,0,NaN,1
0,NaN,1,0.3,NaN,2,NaN,no_bid,NaN
0,NaN,0,0.1,NaN,1,NaN,no_bid,NaN
0,NaN,1,1,NaN,2,NaN,joystick_not_stationary,NaN
347.786729111695,0.48,0,0.6,0.362277842824683,2,0.45,NaN,1
385.322526707197,0.72,0,0.4,0.401377631986664,1,0.15,NaN,1
484.243192908863,0.24,0,0.8,0.504419992613399,3,0.75,NaN,1
-543.554696266371,0.6,1,0.5,-0.566202808610803,1,0.15,NaN,1
0,NaN,1,0.9,NaN,1,NaN,joystick_not_stationary,NaN
402.293066549402,1.2,1,0.8,0.419055277655627,1,0,NaN,1
384.273613019345,0.96,0,0.2,0.400285013561817,1,0.15,NaN,1
-396.177997298816,0.72,1,0.4,-0.412685413852933,2,0.45,NaN,1
-726.373592955432,1.08,1,0.1,-0.756639159328575,3,0.75,NaN,1
0,NaN,0,0.1,NaN,1,NaN,no_bid,NaN
341.428798107889,0,0,1,0.355654998029051,3,0.75,NaN,1
0,NaN,1,0.1,NaN,3,NaN,no_bid,NaN
0,NaN,0,0.7,NaN,2,NaN,joystick_not_stationary,NaN
0,NaN,1,0.9,NaN,1,NaN,no_bid,NaN
0,NaN,1,0.3,NaN,1,NaN,no_bid,NaN
525.130409829013,0.6,0,0.5,0.547010843571888,2,0.45,NaN,1
